group1,group2,bothTest,bothTrain
3137650,3551650,0,78
3137650,3561650,5,66
3139650,3141652,0,100
3139650,3143650,0,80
3139650,3145650,0,100
3139650,3149653,0,87
3139650,3153670,0,100
3139650,3155690,0,83
3139650,3159650,0,100
3139650,3161650,0,77
3139650,3163690,0,100
3139650,3169650,0,78
3139650,3173650,0,100
3139650,3181650,0,83
3139650,3185650,0,100
3139650,3187680,0,83
3139650,3189650,0,100
3139650,3191650,0,81
3139650,3197670,0,100
3139650,3203680,0,78
3139650,3209651,0,100
3139650,3211670,0,83
3139650,3215650,0,100
3139650,3217660,0,81
3139650,3219650,0,100
3139650,3221650,0,83
3139650,3223650,0,100
3139650,3225690,0,70
3139650,3229650,0,100
3139650,3231650,0,82
3139650,3239650,0,100
3139650,3241660,0,76
3139650,3243680,0,100
3139650,3245680,0,76
3139650,3247652,0,100
3139650,3249650,0,76
3139650,3251653,0,100
3139650,3257660,0,71
3139650,3263650,0,100
3139650,3267660,0,75
3139650,3271650,0,100
3139650,3273652,0,78
3139650,3277650,0,100
3139650,3279650,0,79
3139650,3281670,0,100
3139650,3283690,0,80
3139650,3289650,0,100
3139650,3291670,0,77
3139650,3293653,0,100
3139650,3297650,0,73
3139650,3301660,0,100
3139650,3311680,0,71
3139650,3313650,0,100
3139650,3315650,0,79
3139650,3317650,0,100
3139650,3319650,0,82
3139650,3321660,0,100
3139650,3323670,0,75
3139650,3327650,0,100
3139650,3335650,0,80
3139650,3337650,0,100
3139650,3339680,0,81
3139650,3341680,0,100
3139650,3343650,0,89
3139650,3345650,0,100
3139650,3347653,0,79
3139650,3357650,0,100
3139650,3361650,0,83
3139650,3363660,0,100
3139650,3365650,0,85
3139650,3367653,0,100
3139650,3371650,0,86
3139650,3373660,0,100
3139650,3375670,0,84
3139650,3377650,0,100
3139650,3381650,0,80
3139650,3385670,0,100
3139650,3387660,0,77
3139650,3389690,0,100
3139650,3391652,0,71
3139650,3399653,0,100
3139650,3401650,0,81
3139650,3403653,0,100
3139650,3405653,0,81
3139650,3407653,0,100
3139650,3409650,0,77
3139650,3411650,0,100
3139650,3415660,0,77
3139650,3417653,0,100
3139650,3419660,0,87
3139650,3421653,0,100
3139650,3427670,0,78
3139650,3429653,0,100
3139650,3431650,0,78
3139650,3433650,0,100
3139650,3435690,0,88
3139650,3437650,0,100
3139650,3439680,0,75
3139650,3441650,0,100
3139650,3443650,0,80
3139650,3445670,0,100
3139650,3447650,0,88
3139650,3453650,0,100
3139650,3455650,0,78
3139650,3477660,0,100
3139650,3481660,0,80
3139650,3483651,0,100
3139650,3485680,0,85
3139650,3487650,0,100
3139650,3489670,0,76
3139650,3491650,0,100
3139650,3495650,0,75
3139650,3497650,0,100
3139650,3499660,0,84
3139650,3501650,0,100
3139650,3503650,0,78
3139650,3509661,0,100
3139650,3511650,0,71
3139650,3515660,0,100
3139650,3517653,0,77
3139650,3519670,0,100
3139650,3523650,0,87
3139650,3525650,0,100
3139650,3527670,0,75
3139650,3529653,0,100
3139650,3531650,0,84
3139650,3535650,0,100
3139650,3537650,0,81
3139650,3551650,0,100
3139650,3561650,0,83
3141652,3143650,5,60
3141652,3145650,0,75
3141652,3149653,0,62
3141652,3153670,0,75
3141652,3155690,4,62
3141652,3159650,0,75
3141652,3161650,5,57
3141652,3163690,0,75
3141652,3169650,6,59
3141652,3173650,0,75
3141652,3181650,6,64
3141652,3185650,0,75
3141652,3187680,2,60
3141652,3189650,0,75
3141652,3191650,4,60
3141652,3197670,0,75
3141652,3203680,6,59
3141652,3209651,0,75
3141652,3211670,4,62
3141652,3215650,0,75
3141652,3217660,3,59
3141652,3219650,0,75
3141652,3221650,5,63
3141652,3223650,0,75
3141652,3225690,10,55
3141652,3229650,0,75
3141652,3231650,2,59
3141652,3239650,0,75
3141652,3241660,7,58
3141652,3243680,0,75
3141652,3245680,5,56
3141652,3247652,0,75
3141652,3249650,9,60
3141652,3251653,0,75
3141652,3257660,11,57
3141652,3263650,0,75
3141652,3267660,6,56
3141652,3271650,0,75
3141652,3273652,3,56
3141652,3277650,0,75
3141652,3279650,5,59
3141652,3281670,0,75
3141652,3283690,3,58
3141652,3289650,0,75
3141652,3291670,6,58
3141652,3293653,0,75
3141652,3297650,7,55
3141652,3301660,0,75
3141652,3311680,6,52
3141652,3313650,0,75
3141652,3315650,6,60
3141652,3317650,0,75
3141652,3319650,3,60
3141652,3321660,0,75
3141652,3323670,8,58
3141652,3327650,0,75
3141652,3335650,8,63
3141652,3337650,0,75
3141652,3339680,4,60
3141652,3341680,0,75
3141652,3343650,2,66
3141652,3345650,0,75
3141652,3347653,3,57
3141652,3357650,0,75
3141652,3361650,4,62
3141652,3363660,0,75
3141652,3365650,6,66
3141652,3367653,0,75
3141652,3371650,2,63
3141652,3373660,0,75
3141652,3375670,3,62
3141652,3377650,0,75
3141652,3381650,3,58
3141652,3385670,0,75
3141652,3387660,5,57
3141652,3389690,0,75
3141652,3391652,6,52
3141652,3399653,0,75
3141652,3401650,7,63
3141652,3403653,0,75
3141652,3405653,5,61
3141652,3407653,0,75
3141652,3409650,5,57
3141652,3411650,0,75
3141652,3415660,2,54
3141652,3417653,0,75
3141652,3419660,3,65
3141652,3421653,0,75
3141652,3427670,6,59
3141652,3429653,0,75
3141652,3431650,3,56
3141652,3433650,0,75
3141652,3435690,1,64
3141652,3437650,0,75
3141652,3439680,4,54
3141652,3441650,0,75
3141652,3443650,6,61
3141652,3445670,0,75
3141652,3447650,3,66
3141652,3453650,0,75
3141652,3455650,4,57
3141652,3477660,0,75
3141652,3481660,5,60
3141652,3483651,0,75
3141652,3485680,1,61
3141652,3487650,0,75
3141652,3489670,6,57
3141652,3491650,0,75
3141652,3495650,6,56
3141652,3497650,0,75
3141652,3499660,4,63
3141652,3501650,0,75
3141652,3503650,7,60
3141652,3509661,0,75
3141652,3511650,9,55
3141652,3515660,0,75
3141652,3517653,6,58
3141652,3519670,0,75
3141652,3523650,1,63
3141652,3525650,0,75
3141652,3527670,7,57
3141652,3529653,0,75
3141652,3531650,1,60
3141652,3535650,0,75
3141652,3537650,5,61
3141652,3551650,0,75
3141652,3561650,4,62
3143650,3145650,0,100
3143650,3149653,0,87
3143650,3153670,0,100
3143650,3155690,0,83
3143650,3159650,0,100
3143650,3161650,0,77
3143650,3163690,0,100
3143650,3169650,0,78
3143650,3173650,0,100
3143650,3181650,0,83
3143650,3185650,0,100
3143650,3187680,0,83
3143650,3189650,0,100
3143650,3191650,0,81
3143650,3197670,0,100
3143650,3203680,0,78
3143650,3209651,0,100
3143650,3211670,0,83
3143650,3215650,0,100
3143650,3217660,0,81
3143650,3219650,0,100
3143650,3221650,0,83
3143650,3223650,0,100
3143650,3225690,0,70
3143650,3229650,0,100
3143650,3231650,0,82
3143650,3239650,0,100
3143650,3241660,0,76
3143650,3243680,0,100
3143650,3245680,0,76
3143650,3247652,0,100
3143650,3249650,0,76
3143650,3251653,0,100
3143650,3257660,0,71
3143650,3263650,0,100
3143650,3267660,0,75
3143650,3271650,0,100
3143650,3273652,0,78
3143650,3277650,0,100
3143650,3279650,0,79
3143650,3281670,0,100
3143650,3283690,0,80
3143650,3289650,0,100
3143650,3291670,0,77
3143650,3293653,0,100
3143650,3297650,0,73
3143650,3301660,0,100
3143650,3311680,0,71
3143650,3313650,0,100
3143650,3315650,0,79
3143650,3317650,0,100
3143650,3319650,0,82
3143650,3321660,0,100
3143650,3323670,0,75
3143650,3327650,0,100
3143650,3335650,0,80
3143650,3337650,0,100
3143650,3339680,0,81
3143650,3341680,0,100
3143650,3343650,0,89
3143650,3345650,0,100
3143650,3347653,0,79
3143650,3357650,0,100
3143650,3361650,0,83
3143650,3363660,0,100
3143650,3365650,0,85
3143650,3367653,0,100
3143650,3371650,0,86
3143650,3373660,0,100
3143650,3375670,0,84
3143650,3377650,0,100
3143650,3381650,0,80
3143650,3385670,0,100
3143650,3387660,0,77
3143650,3389690,0,100
3143650,3391652,0,71
3143650,3399653,0,100
3143650,3401650,0,81
3143650,3403653,0,100
3143650,3405653,0,81
3143650,3407653,0,100
3143650,3409650,0,77
3143650,3411650,0,100
3143650,3415660,0,77
3143650,3417653,0,100
3143650,3419660,0,87
3143650,3421653,0,100
3143650,3427670,0,78
3143650,3429653,0,100
3143650,3431650,0,78
3143650,3433650,0,100
3143650,3435690,0,88
3143650,3437650,0,100
3143650,3439680,0,75
3143650,3441650,0,100
3143650,3443650,0,80
3143650,3445670,0,100
3143650,3447650,0,88
3143650,3453650,0,100
3143650,3455650,0,78
3143650,3477660,0,100
3143650,3481660,0,80
3143650,3483651,0,100
3143650,3485680,0,85
3143650,3487650,0,100
3143650,3489670,0,76
3143650,3491650,0,100
3143650,3495650,0,75
3143650,3497650,0,100
3143650,3499660,0,84
3143650,3501650,0,100
3143650,3503650,0,78
3143650,3509661,0,100
3143650,3511650,0,71
3143650,3515660,0,100
3143650,3517653,0,77
3143650,3519670,0,100
3143650,3523650,0,87
3143650,3525650,0,100
3143650,3527670,0,75
3143650,3529653,0,100
3143650,3531650,0,84
3143650,3535650,0,100
3143650,3537650,0,81
3143650,3551650,0,100
3143650,3561650,0,83
3145650,3149653,0,72
3145650,3153670,0,85
3145650,3155690,2,70
3145650,3159650,0,85
3145650,3161650,2,64
3145650,3163690,0,85
3145650,3169650,5,68
3145650,3173650,0,85
3145650,3181650,3,71
3145650,3185650,0,85
3145650,3187680,4,72
3145650,3189650,0,85
3145650,3191650,6,72
3145650,3197670,0,85
3145650,3203680,3,66
3145650,3209651,0,85
3145650,3211670,3,71
3145650,3215650,0,85
3145650,3217660,3,69
3145650,3219650,0,85
3145650,3221650,3,71
3145650,3223650,0,85
3145650,3225690,5,60
3145650,3229650,0,85
3145650,3231650,2,69
3145650,3239650,0,85
3145650,3241660,3,64
3145650,3243680,0,85
3145650,3245680,3,64
3145650,3247652,0,85
3145650,3249650,4,65
3145650,3251653,0,85
3145650,3257660,3,59
3145650,3263650,0,85
3145650,3267660,4,64
3145650,3271650,0,85
3145650,3273652,7,70
3145650,3277650,0,85
3145650,3279650,3,67
3145650,3281670,0,85
3145650,3283690,3,68
3145650,3289650,0,85
3145650,3291670,6,68
3145650,3293653,0,85
3145650,3297650,4,62
3145650,3301660,0,85
3145650,3311680,5,61
3145650,3313650,0,85
3145650,3315650,7,71
3145650,3317650,0,85
3145650,3319650,2,69
3145650,3321660,0,85
3145650,3323670,2,62
3145650,3327650,0,85
3145650,3335650,2,67
3145650,3337650,0,85
3145650,3339680,2,68
3145650,3341680,0,85
3145650,3343650,3,77
3145650,3345650,0,85
3145650,3347653,3,67
3145650,3357650,0,85
3145650,3361650,3,71
3145650,3363660,0,85
3145650,3365650,3,73
3145650,3367653,0,85
3145650,3371650,2,73
3145650,3373660,0,85
3145650,3375670,1,70
3145650,3377650,0,85
3145650,3381650,2,67
3145650,3385670,0,85
3145650,3387660,5,67
3145650,3389690,0,85
3145650,3391652,5,61
3145650,3399653,0,85
3145650,3401650,4,70
3145650,3403653,0,85
3145650,3405653,2,68
3145650,3407653,0,85
3145650,3409650,3,65
3145650,3411650,0,85
3145650,3415660,5,67
3145650,3417653,0,85
3145650,3419660,0,72
3145650,3421653,0,85
3145650,3427670,3,66
3145650,3429653,0,85
3145650,3431650,3,66
3145650,3433650,0,85
3145650,3435690,1,74
3145650,3437650,0,85
3145650,3439680,5,65
3145650,3441650,0,85
3145650,3443650,4,69
3145650,3445670,0,85
3145650,3447650,1,74
3145650,3453650,0,85
3145650,3455650,3,66
3145650,3477660,0,85
3145650,3481660,2,67
3145650,3483651,0,85
3145650,3485680,4,74
3145650,3487650,0,85
3145650,3489670,3,64
3145650,3491650,0,85
3145650,3495650,3,63
3145650,3497650,0,85
3145650,3499660,3,72
3145650,3501650,0,85
3145650,3503650,3,66
3145650,3509661,0,85
3145650,3511650,6,62
3145650,3515660,0,85
3145650,3517653,3,65
3145650,3519670,0,85
3145650,3523650,0,72
3145650,3525650,0,85
3145650,3527670,3,63
3145650,3529653,0,85
3145650,3531650,3,72
3145650,3535650,0,85
3145650,3537650,2,68
3145650,3551650,0,85
3145650,3561650,4,72
3149653,3153670,0,100
3149653,3155690,0,83
3149653,3159650,0,100
3149653,3161650,0,77
3149653,3163690,0,100
3149653,3169650,0,78
3149653,3173650,0,100
3149653,3181650,0,83
3149653,3185650,0,100
3149653,3187680,0,83
3149653,3189650,0,100
3149653,3191650,0,81
3149653,3197670,0,100
3149653,3203680,0,78
3149653,3209651,0,100
3149653,3211670,0,83
3149653,3215650,0,100
3149653,3217660,0,81
3149653,3219650,0,100
3149653,3221650,0,83
3149653,3223650,0,100
3149653,3225690,0,70
3149653,3229650,0,100
3149653,3231650,0,82
3149653,3239650,0,100
3149653,3241660,0,76
3149653,3243680,0,100
3149653,3245680,0,76
3149653,3247652,0,100
3149653,3249650,0,76
3149653,3251653,0,100
3149653,3257660,0,71
3149653,3263650,0,100
3149653,3267660,0,75
3149653,3271650,0,100
3149653,3273652,0,78
3149653,3277650,0,100
3149653,3279650,0,79
3149653,3281670,0,100
3149653,3283690,0,80
3149653,3289650,0,100
3149653,3291670,0,77
3149653,3293653,0,100
3149653,3297650,0,73
3149653,3301660,0,100
3149653,3311680,0,71
3149653,3313650,0,100
3149653,3315650,0,79
3149653,3317650,0,100
3149653,3319650,0,82
3149653,3321660,0,100
3149653,3323670,0,75
3149653,3327650,0,100
3149653,3335650,0,80
3149653,3337650,0,100
3149653,3339680,0,81
3149653,3341680,0,100
3149653,3343650,0,89
3149653,3345650,0,100
3149653,3347653,0,79
3149653,3357650,0,100
3149653,3361650,0,83
3149653,3363660,0,100
3149653,3365650,0,85
3149653,3367653,0,100
3149653,3371650,0,86
3149653,3373660,0,100
3149653,3375670,0,84
3149653,3377650,0,100
3149653,3381650,0,80
3149653,3385670,0,100
3149653,3387660,0,77
3149653,3389690,0,100
3149653,3391652,0,71
3149653,3399653,0,100
3149653,3401650,0,81
3149653,3403653,0,100
3149653,3405653,0,81
3149653,3407653,0,100
3149653,3409650,0,77
3149653,3411650,0,100
3149653,3415660,0,77
3149653,3417653,0,100
3149653,3419660,0,87
3149653,3421653,0,100
3149653,3427670,0,78
3149653,3429653,0,100
3149653,3431650,0,78
3149653,3433650,0,100
3149653,3435690,0,88
3149653,3437650,0,100
3149653,3439680,0,75
3149653,3441650,0,100
3149653,3443650,0,80
3149653,3445670,0,100
3149653,3447650,0,88
3149653,3453650,0,100
3149653,3455650,0,78
3149653,3477660,0,100
3149653,3481660,0,80
3149653,3483651,0,100
3149653,3485680,0,85
3149653,3487650,0,100
3149653,3489670,0,76
3149653,3491650,0,100
3149653,3495650,0,75
3149653,3497650,0,100
3149653,3499660,0,84
3149653,3501650,0,100
3149653,3503650,0,78
3149653,3509661,0,100
3149653,3511650,0,71
3149653,3515660,0,100
3149653,3517653,0,77
3149653,3519670,0,100
3149653,3523650,0,87
3149653,3525650,0,100
3149653,3527670,0,75
3149653,3529653,0,100
3149653,3531650,0,84
3149653,3535650,0,100
3149653,3537650,0,81
3149653,3551650,0,100
3149653,3561650,0,83
3153670,3155690,1,68
3153670,3159650,0,84
3153670,3161650,5,66
3153670,3163690,0,84
3153670,3169650,2,64
3153670,3173650,0,84
3153670,3181650,4,71
3153670,3185650,0,84
3153670,3187680,2,69
3153670,3189650,0,84
3153670,3191650,2,67
3153670,3197670,0,84
3153670,3203680,3,65
3153670,3209651,0,84
3153670,3211670,5,72
3153670,3215650,0,84
3153670,3217660,7,72
3153670,3219650,0,84
3153670,3221650,1,68
3153670,3223650,0,84
3153670,3225690,7,61
3153670,3229650,0,84
3153670,3231650,3,69
3153670,3239650,0,84
3153670,3241660,6,66
3153670,3243680,0,84
3153670,3245680,2,62
3153670,3247652,0,84
3153670,3249650,4,64
3153670,3251653,0,84
3153670,3257660,5,60
3153670,3263650,0,84
3153670,3267660,3,62
3153670,3271650,0,84
3153670,3273652,3,65
3153670,3277650,0,84
3153670,3279650,5,68
3153670,3281670,0,84
3153670,3283690,5,69
3153670,3289650,0,84
3153670,3291670,2,63
3153670,3293653,0,84
3153670,3297650,4,61
3153670,3301660,0,84
3153670,3311680,3,58
3153670,3313650,0,84
3153670,3315650,1,64
3153670,3317650,0,84
3153670,3319650,1,67
3153670,3321660,0,84
3153670,3323670,2,61
3153670,3327650,0,84
3153670,3335650,3,67
3153670,3337650,0,84
3153670,3339680,1,66
3153670,3341680,0,84
3153670,3343650,0,73
3153670,3345650,0,84
3153670,3347653,4,67
3153670,3357650,0,84
3153670,3361650,5,72
3153670,3363660,0,84
3153670,3365650,0,69
3153670,3367653,0,84
3153670,3371650,2,72
3153670,3373660,0,84
3153670,3375670,5,73
3153670,3377650,0,84
3153670,3381650,1,65
3153670,3385670,0,84
3153670,3387660,3,64
3153670,3389690,0,84
3153670,3391652,5,60
3153670,3399653,0,84
3153670,3401650,2,67
3153670,3403653,0,84
3153670,3405653,0,65
3153670,3407653,0,84
3153670,3409650,3,64
3153670,3411650,0,84
3153670,3415660,6,67
3153670,3417653,0,84
3153670,3419660,2,73
3153670,3421653,0,84
3153670,3427670,6,68
3153670,3429653,0,84
3153670,3431650,4,66
3153670,3433650,0,84
3153670,3435690,4,76
3153670,3437650,0,84
3153670,3439680,4,63
3153670,3441650,0,84
3153670,3443650,3,67
3153670,3445670,0,84
3153670,3447650,2,74
3153670,3453650,0,84
3153670,3455650,4,66
3153670,3477660,0,84
3153670,3481660,5,69
3153670,3483651,0,84
3153670,3485680,2,71
3153670,3487650,0,84
3153670,3489670,4,64
3153670,3491650,0,84
3153670,3495650,6,65
3153670,3497650,0,84
3153670,3499660,4,72
3153670,3501650,0,84
3153670,3503650,4,66
3153670,3509661,0,84
3153670,3511650,5,60
3153670,3515660,0,84
3153670,3517653,4,65
3153670,3519670,0,84
3153670,3523650,3,74
3153670,3525650,0,84
3153670,3527670,4,63
3153670,3529653,0,84
3153670,3531650,1,69
3153670,3535650,0,84
3153670,3537650,2,67
3153670,3551650,0,84
3153670,3561650,1,68
3155690,3159650,0,100
3155690,3161650,0,77
3155690,3163690,0,100
3155690,3169650,0,78
3155690,3173650,0,100
3155690,3181650,0,83
3155690,3185650,0,100
3155690,3187680,0,83
3155690,3189650,0,100
3155690,3191650,0,81
3155690,3197670,0,100
3155690,3203680,0,78
3155690,3209651,0,100
3155690,3211670,0,83
3155690,3215650,0,100
3155690,3217660,0,81
3155690,3219650,0,100
3155690,3221650,0,83
3155690,3223650,0,100
3155690,3225690,0,70
3155690,3229650,0,100
3155690,3231650,0,82
3155690,3239650,0,100
3155690,3241660,0,76
3155690,3243680,0,100
3155690,3245680,0,76
3155690,3247652,0,100
3155690,3249650,0,76
3155690,3251653,0,100
3155690,3257660,0,71
3155690,3263650,0,100
3155690,3267660,0,75
3155690,3271650,0,100
3155690,3273652,0,78
3155690,3277650,0,100
3155690,3279650,0,79
3155690,3281670,0,100
3155690,3283690,0,80
3155690,3289650,0,100
3155690,3291670,0,77
3155690,3293653,0,100
3155690,3297650,0,73
3155690,3301660,0,100
3155690,3311680,0,71
3155690,3313650,0,100
3155690,3315650,0,79
3155690,3317650,0,100
3155690,3319650,0,82
3155690,3321660,0,100
3155690,3323670,0,75
3155690,3327650,0,100
3155690,3335650,0,80
3155690,3337650,0,100
3155690,3339680,0,81
3155690,3341680,0,100
3155690,3343650,0,89
3155690,3345650,0,100
3155690,3347653,0,79
3155690,3357650,0,100
3155690,3361650,0,83
3155690,3363660,0,100
3155690,3365650,0,85
3155690,3367653,0,100
3155690,3371650,0,86
3155690,3373660,0,100
3155690,3375670,0,84
3155690,3377650,0,100
3155690,3381650,0,80
3155690,3385670,0,100
3155690,3387660,0,77
3155690,3389690,0,100
3155690,3391652,0,71
3155690,3399653,0,100
3155690,3401650,0,81
3155690,3403653,0,100
3155690,3405653,0,81
3155690,3407653,0,100
3155690,3409650,0,77
3155690,3411650,0,100
3155690,3415660,0,77
3155690,3417653,0,100
3155690,3419660,0,87
3155690,3421653,0,100
3155690,3427670,0,78
3155690,3429653,0,100
3155690,3431650,0,78
3155690,3433650,0,100
3155690,3435690,0,88
3155690,3437650,0,100
3155690,3439680,0,75
3155690,3441650,0,100
3155690,3443650,0,80
3155690,3445670,0,100
3155690,3447650,0,88
3155690,3453650,0,100
3155690,3455650,0,78
3155690,3477660,0,100
3155690,3481660,0,80
3155690,3483651,0,100
3155690,3485680,0,85
3155690,3487650,0,100
3155690,3489670,0,76
3155690,3491650,0,100
3155690,3495650,0,75
3155690,3497650,0,100
3155690,3499660,0,84
3155690,3501650,0,100
3155690,3503650,0,78
3155690,3509661,0,100
3155690,3511650,0,71
3155690,3515660,0,100
3155690,3517653,0,77
3155690,3519670,0,100
3155690,3523650,0,87
3155690,3525650,0,100
3155690,3527670,0,75
3155690,3529653,0,100
3155690,3531650,0,84
3155690,3535650,0,100
3155690,3537650,0,81
3155690,3551650,0,100
3155690,3561650,0,83
3159650,3161650,3,57
3159650,3163690,0,77
3159650,3169650,4,59
3159650,3173650,0,77
3159650,3181650,5,65
3159650,3185650,0,77
3159650,3187680,4,64
3159650,3189650,0,77
3159650,3191650,6,64
3159650,3197670,0,77
3159650,3203680,5,60
3159650,3209651,0,77
3159650,3211670,6,66
3159650,3215650,0,77
3159650,3217660,6,64
3159650,3219650,0,77
3159650,3221650,3,63
3159650,3223650,0,77
3159650,3225690,8,55
3159650,3229650,0,77
3159650,3231650,7,66
3159650,3239650,0,77
3159650,3241660,7,60
3159650,3243680,0,77
3159650,3245680,5,58
3159650,3247652,0,77
3159650,3249650,5,58
3159650,3251653,0,77
3159650,3257660,6,54
3159650,3263650,0,77
3159650,3267660,7,59
3159650,3271650,0,77
3159650,3273652,5,60
3159650,3277650,0,77
3159650,3279650,7,63
3159650,3281670,0,77
3159650,3283690,5,62
3159650,3289650,0,77
3159650,3291670,6,60
3159650,3293653,0,77
3159650,3297650,5,55
3159650,3301660,0,77
3159650,3311680,3,51
3159650,3313650,0,77
3159650,3315650,3,59
3159650,3317650,0,77
3159650,3319650,2,61
3159650,3321660,0,77
3159650,3323670,6,58
3159650,3327650,0,77
3159650,3335650,3,60
3159650,3337650,0,77
3159650,3339680,5,63
3159650,3341680,0,77
3159650,3343650,0,66
3159650,3345650,0,77
3159650,3347653,6,62
3159650,3357650,0,77
3159650,3361650,8,68
3159650,3363660,0,77
3159650,3365650,5,67
3159650,3367653,0,77
3159650,3371650,6,69
3159650,3373660,0,77
3159650,3375670,1,62
3159650,3377650,0,77
3159650,3381650,5,62
3159650,3385670,0,77
3159650,3387660,3,57
3159650,3389690,0,77
3159650,3391652,4,52
3159650,3399653,0,77
3159650,3401650,6,64
3159650,3403653,0,77
3159650,3405653,0,58
3159650,3407653,0,77
3159650,3409650,4,58
3159650,3411650,0,77
3159650,3415660,5,59
3159650,3417653,0,77
3159650,3419660,4,68
3159650,3421653,0,77
3159650,3427670,8,63
3159650,3429653,0,77
3159650,3431650,8,63
3159650,3433650,0,77
3159650,3435690,4,69
3159650,3437650,0,77
3159650,3439680,5,57
3159650,3441650,0,77
3159650,3443650,3,60
3159650,3445670,0,77
3159650,3447650,3,68
3159650,3453650,0,77
3159650,3455650,6,61
3159650,3477660,0,77
3159650,3481660,6,63
3159650,3483651,0,77
3159650,3485680,1,63
3159650,3487650,0,77
3159650,3489670,7,60
3159650,3491650,0,77
3159650,3495650,7,59
3159650,3497650,0,77
3159650,3499660,4,65
3159650,3501650,0,77
3159650,3503650,5,60
3159650,3509661,0,77
3159650,3511650,9,57
3159650,3515660,0,77
3159650,3517653,8,62
3159650,3519670,0,77
3159650,3523650,2,66
3159650,3525650,0,77
3159650,3527670,4,56
3159650,3529653,0,77
3159650,3531650,4,65
3159650,3535650,0,77
3159650,3537650,3,61
3159650,3551650,0,77
3159650,3561650,3,63
3161650,3163690,0,100
3161650,3169650,0,78
3161650,3173650,0,100
3161650,3181650,0,83
3161650,3185650,0,100
3161650,3187680,0,83
3161650,3189650,0,100
3161650,3191650,0,81
3161650,3197670,0,100
3161650,3203680,0,78
3161650,3209651,0,100
3161650,3211670,0,83
3161650,3215650,0,100
3161650,3217660,0,81
3161650,3219650,0,100
3161650,3221650,0,83
3161650,3223650,0,100
3161650,3225690,0,70
3161650,3229650,0,100
3161650,3231650,0,82
3161650,3239650,0,100
3161650,3241660,0,76
3161650,3243680,0,100
3161650,3245680,0,76
3161650,3247652,0,100
3161650,3249650,0,76
3161650,3251653,0,100
3161650,3257660,0,71
3161650,3263650,0,100
3161650,3267660,0,75
3161650,3271650,0,100
3161650,3273652,0,78
3161650,3277650,0,100
3161650,3279650,0,79
3161650,3281670,0,100
3161650,3283690,0,80
3161650,3289650,0,100
3161650,3291670,0,77
3161650,3293653,0,100
3161650,3297650,0,73
3161650,3301660,0,100
3161650,3311680,0,71
3161650,3313650,0,100
3161650,3315650,0,79
3161650,3317650,0,100
3161650,3319650,0,82
3161650,3321660,0,100
3161650,3323670,0,75
3161650,3327650,0,100
3161650,3335650,0,80
3161650,3337650,0,100
3161650,3339680,0,81
3161650,3341680,0,100
3161650,3343650,0,89
3161650,3345650,0,100
3161650,3347653,0,79
3161650,3357650,0,100
3161650,3361650,0,83
3161650,3363660,0,100
3161650,3365650,0,85
3161650,3367653,0,100
3161650,3371650,0,86
3161650,3373660,0,100
3161650,3375670,0,84
3161650,3377650,0,100
3161650,3381650,0,80
3161650,3385670,0,100
3161650,3387660,0,77
3161650,3389690,0,100
3161650,3391652,0,71
3161650,3399653,0,100
3161650,3401650,0,81
3161650,3403653,0,100
3161650,3405653,0,81
3161650,3407653,0,100
3161650,3409650,0,77
3161650,3411650,0,100
3161650,3415660,0,77
3161650,3417653,0,100
3161650,3419660,0,87
3161650,3421653,0,100
3161650,3427670,0,78
3161650,3429653,0,100
3161650,3431650,0,78
3161650,3433650,0,100
3161650,3435690,0,88
3161650,3437650,0,100
3161650,3439680,0,75
3161650,3441650,0,100
3161650,3443650,0,80
3161650,3445670,0,100
3161650,3447650,0,88
3161650,3453650,0,100
3161650,3455650,0,78
3161650,3477660,0,100
3161650,3481660,0,80
3161650,3483651,0,100
3161650,3485680,0,85
3161650,3487650,0,100
3161650,3489670,0,76
3161650,3491650,0,100
3161650,3495650,0,75
3161650,3497650,0,100
3161650,3499660,0,84
3161650,3501650,0,100
3161650,3503650,0,78
3161650,3509661,0,100
3161650,3511650,0,71
3161650,3515660,0,100
3161650,3517653,0,77
3161650,3519670,0,100
3161650,3523650,0,87
3161650,3525650,0,100
3161650,3527670,0,75
3161650,3529653,0,100
3161650,3531650,0,84
3161650,3535650,0,100
3161650,3537650,0,81
3161650,3551650,0,100
3161650,3561650,0,83
3163690,3169650,8,63
3163690,3173650,0,77
3163690,3181650,4,64
3163690,3185650,0,77
3163690,3187680,2,62
3163690,3189650,0,77
3163690,3191650,5,63
3163690,3197670,0,77
3163690,3203680,7,62
3163690,3209651,0,77
3163690,3211670,3,63
3163690,3215650,0,77
3163690,3217660,5,63
3163690,3219650,0,77
3163690,3221650,4,64
3163690,3223650,0,77
3163690,3225690,7,54
3163690,3229650,0,77
3163690,3231650,2,61
3163690,3239650,0,77
3163690,3241660,5,58
3163690,3243680,0,77
3163690,3245680,5,58
3163690,3247652,0,77
3163690,3249650,6,59
3163690,3251653,0,77
3163690,3257660,5,53
3163690,3263650,0,77
3163690,3267660,4,56
3163690,3271650,0,77
3163690,3273652,7,62
3163690,3277650,0,77
3163690,3279650,3,59
3163690,3281670,0,77
3163690,3283690,7,64
3163690,3289650,0,77
3163690,3291670,6,60
3163690,3293653,0,77
3163690,3297650,8,58
3163690,3301660,0,77
3163690,3311680,5,53
3163690,3313650,0,77
3163690,3315650,5,61
3163690,3317650,0,77
3163690,3319650,3,62
3163690,3321660,0,77
3163690,3323670,10,62
